,invoice_id,gross_income,gross_margin_pct,cogs,payment,time,date,total,tax_pct,quantity,unit_price,product_line
420,266-76-6436,5.79,4.7619047619999995,115.8,Ewallet,13:57,3/28/2019,121.59,5.79,3,38.6,Food and beverages
421,740-22-2500,12.6075,4.7619047619999995,252.15,Cash,13:29,1/23/2019,264.7575,12.6075,3,84.05,Electronic accessories
422,271-88-8734,48.605,4.7619047619999995,972.1,Credit card,13:00,2/8/2019,1020.705,48.605,10,97.21,Fashion accessories
423,301-81-8610,10.168,4.7619047619999995,203.36,Credit card,19:42,3/19/2019,213.528,10.168,8,25.42,Fashion accessories
424,489-64-4354,0.8140000000000001,4.7619047619999995,16.28,Cash,15:36,3/9/2019,17.094,0.8140000000000001,1,16.28,Fashion accessories
425,198-84-7132,18.2745,4.7619047619999995,365.49,Cash,13:40,1/2/2019,383.7645,18.2745,9,40.61,Fashion accessories
426,269-10-8440,18.6095,4.7619047619999995,372.19,Cash,18:01,1/21/2019,390.7995,18.6095,7,53.17,Health and beauty
427,650-98-6268,3.1305,4.7619047619999995,62.61,Credit card,13:53,3/20/2019,65.7405,3.1305,3,20.87,Food and beverages
428,741-73-3559,16.8175,4.7619047619999995,336.35,Cash,17:27,2/27/2019,353.1675,16.8175,5,67.27,Sports and travel
429,325-77-6186,45.325,4.7619047619999995,906.5,Ewallet,10:53,3/8/2019,951.825,45.325,10,90.65,Home and lifestyle
430,286-75-7818,6.9079999999999995,4.7619047619999995,138.16,Credit card,19:48,1/31/2019,145.06799999999998,6.9079999999999995,2,69.08,Fashion accessories
431,574-57-9721,4.327,4.7619047619999995,86.54,Ewallet,16:53,3/8/2019,90.867,4.327,2,43.27,Food and beverages
432,459-50-7686,7.037999999999999,4.7619047619999995,140.76,Ewallet,19:14,1/13/2019,147.798,7.037999999999999,6,23.46,Electronic accessories
433,616-87-0016,33.439,4.7619047619999995,668.78,Credit card,14:36,3/9/2019,702.2189999999999,33.439,7,95.54,Fashion accessories
434,837-55-7229,2.372,4.7619047619999995,47.44,Credit card,18:19,2/22/2019,49.812,2.372,1,47.44,Fashion accessories
435,751-69-0068,44.658,4.7619047619999995,893.16,Ewallet,19:09,3/19/2019,937.818,44.658,9,99.24,Sports and travel
436,257-73-1380,16.586,4.7619047619999995,331.72,Ewallet,16:51,1/20/2019,348.306,16.586,4,82.93,Sports and travel
437,345-08-4992,10.197000000000001,4.7619047619999995,203.94,Credit card,15:37,3/8/2019,214.137,10.197000000000001,6,33.99,Home and lifestyle
438,549-96-4200,3.408,4.7619047619999995,68.16,Ewallet,20:15,3/8/2019,71.568,3.408,4,17.04,Food and beverages
439,810-60-6344,16.344,4.7619047619999995,326.88,Credit card,14:38,2/7/2019,343.224,16.344,8,40.86,Electronic accessories
440,450-28-2866,4.36,4.7619047619999995,87.2,Cash,19:25,1/15/2019,91.56,4.36,5,17.44,Food and beverages
441,394-30-3170,35.372,4.7619047619999995,707.44,Credit card,19:35,3/22/2019,742.812,35.372,8,88.43,Sports and travel
442,138-17-5109,40.1445,4.7619047619999995,802.89,Credit card,15:42,1/15/2019,843.0345,40.1445,9,89.21,Home and lifestyle
443,192-98-7397,0.639,4.7619047619999995,12.78,Ewallet,14:11,1/8/2019,13.419,0.639,1,12.78,Fashion accessories
444,301-11-9629,6.685,4.7619047619999995,133.7,Cash,10:43,1/15/2019,140.385,6.685,7,19.1,Sports and travel
445,390-80-5128,0.9575,4.7619047619999995,19.15,Credit card,17:58,1/28/2019,20.1075,0.9575,1,19.15,Health and beauty
446,235-46-8343,13.83,4.7619047619999995,276.6,Credit card,11:26,2/14/2019,290.43,13.83,10,27.66,Food and beverages
447,453-12-7053,6.861000000000001,4.7619047619999995,137.22,Credit card,17:38,3/10/2019,144.08100000000002,6.861000000000001,3,45.74,Fashion accessories
448,296-11-7041,1.3535,4.7619047619999995,27.07,Credit card,20:07,1/12/2019,28.4235,1.3535,1,27.07,Health and beauty
449,449-27-2918,1.956,4.7619047619999995,39.12,Credit card,11:02,3/26/2019,41.076,1.956,1,39.12,Sports and travel
450,891-01-7034,22.413,4.7619047619999995,448.26,Cash,19:07,1/1/2019,470.673,22.413,6,74.71,Electronic accessories
451,744-09-5786,6.603,4.7619047619999995,132.06,Cash,18:50,1/2/2019,138.66299999999998,6.603,6,22.01,Electronic accessories
452,727-17-0390,15.9025,4.7619047619999995,318.05,Ewallet,12:43,3/16/2019,333.9525,15.9025,5,63.61,Food and beverages
453,568-88-3448,1.25,4.7619047619999995,25.0,Ewallet,15:09,3/3/2019,26.25,1.25,1,25.0,Health and beauty
454,187-83-5490,4.154,4.7619047619999995,83.08,Cash,13:47,1/31/2019,87.234,4.154,4,20.77,Electronic accessories
455,767-54-1907,7.39,4.7619047619999995,147.8,Cash,16:59,2/13/2019,155.19,7.39,5,29.56,Fashion accessories
456,710-46-4433,34.83,4.7619047619999995,696.6,Credit card,14:15,2/15/2019,731.43,34.83,9,77.4,Food and beverages
457,533-33-5337,39.695,4.7619047619999995,793.9,Cash,20:24,2/7/2019,833.595,39.695,10,79.39,Electronic accessories
458,325-90-8763,23.285,4.7619047619999995,465.7,Cash,13:58,1/27/2019,488.985,23.285,10,46.57,Electronic accessories
459,729-46-7422,1.7945,4.7619047619999995,35.89,Credit card,16:52,2/23/2019,37.6845,1.7945,1,35.89,Food and beverages
460,639-76-1242,10.13,4.7619047619999995,202.6,Cash,15:19,2/3/2019,212.73,10.13,5,40.52,Food and beverages
461,234-03-4040,36.525,4.7619047619999995,730.5,Credit card,12:25,3/3/2019,767.025,36.525,10,73.05,Food and beverages
462,326-71-2155,14.79,4.7619047619999995,295.8,Cash,10:02,2/3/2019,310.59,14.79,4,73.95,Sports and travel
463,320-32-8842,1.131,4.7619047619999995,22.62,Cash,18:58,3/17/2019,23.750999999999998,1.131,1,22.62,Food and beverages
464,470-32-9057,12.835,4.7619047619999995,256.7,Credit card,15:31,3/28/2019,269.535,12.835,5,51.34,Food and beverages
465,878-30-2331,27.275,4.7619047619999995,545.5,Credit card,11:22,3/2/2019,572.775,27.275,10,54.55,Sports and travel
466,440-59-5691,13.0025,4.7619047619999995,260.05,Credit card,13:12,2/8/2019,273.0525,13.0025,7,37.15,Health and beauty
467,554-53-3790,11.106,4.7619047619999995,222.12,Cash,18:33,3/22/2019,233.226,11.106,6,37.02,Sports and travel
468,746-19-0921,1.079,4.7619047619999995,21.58,Ewallet,10:02,2/9/2019,22.659000000000002,1.079,1,21.58,Food and beverages
469,233-34-0817,4.942,4.7619047619999995,98.84,Cash,11:21,2/15/2019,103.78200000000001,4.942,1,98.84,Electronic accessories
470,767-05-1286,25.131,4.7619047619999995,502.62,Ewallet,12:10,1/23/2019,527.751,25.131,6,83.77,Home and lifestyle
471,340-21-9136,8.01,4.7619047619999995,160.2,Cash,11:40,1/25/2019,168.21,8.01,4,40.05,Sports and travel
472,405-31-3305,21.565,4.7619047619999995,431.3,Credit card,18:31,2/2/2019,452.865,21.565,10,43.13,Fashion accessories
473,731-59-7531,29.028000000000002,4.7619047619999995,580.56,Cash,17:58,3/30/2019,609.5880000000001,29.028000000000002,8,72.57,Health and beauty
474,676-39-6028,16.11,4.7619047619999995,322.2,Cash,17:04,3/30/2019,338.31,16.11,5,64.44,Electronic accessories
475,502-05-1910,9.777000000000001,4.7619047619999995,195.54,Credit card,20:35,2/25/2019,205.317,9.777000000000001,3,65.18,Health and beauty
476,485-30-8700,8.315,4.7619047619999995,166.3,Credit card,16:10,3/18/2019,174.615,8.315,5,33.26,Sports and travel
477,598-47-9715,16.814,4.7619047619999995,336.28,Ewallet,16:54,3/7/2019,353.094,16.814,4,84.07,Electronic accessories
478,701-69-8742,17.185,4.7619047619999995,343.7,Ewallet,10:11,3/16/2019,360.885,17.185,10,34.37,Sports and travel
479,575-67-1508,1.93,4.7619047619999995,38.6,Ewallet,11:26,1/29/2019,40.53,1.93,1,38.6,Electronic accessories
480,541-08-3113,26.388,4.7619047619999995,527.76,Cash,20:29,2/2/2019,554.148,26.388,8,65.97,Food and beverages
481,246-11-3901,16.4,4.7619047619999995,328.0,Cash,12:12,2/15/2019,344.4,16.4,10,32.8,Electronic accessories
482,674-15-9296,9.285,4.7619047619999995,185.7,Ewallet,13:05,1/8/2019,194.985,9.285,5,37.14,Sports and travel
483,305-18-3552,30.19,4.7619047619999995,603.8,Cash,16:19,2/12/2019,633.99,30.19,10,60.38,Home and lifestyle
484,493-65-6248,18.49,4.7619047619999995,369.8,Credit card,19:48,1/1/2019,388.29,18.49,10,36.98,Sports and travel
485,438-01-4015,9.898,4.7619047619999995,197.96,Ewallet,15:25,3/21/2019,207.858,9.898,4,49.49,Sports and travel
486,709-58-4068,20.545,4.7619047619999995,410.9,Cash,14:42,2/28/2019,431.445,20.545,10,41.09,Fashion accessories
487,795-49-7276,7.43,4.7619047619999995,148.6,Ewallet,18:59,3/23/2019,156.03,7.43,4,37.15,Fashion accessories
488,556-72-8512,1.148,4.7619047619999995,22.96,Cash,20:47,1/30/2019,24.108,1.148,1,22.96,Home and lifestyle
489,627-95-3243,34.955999999999996,4.7619047619999995,699.12,Ewallet,13:21,2/4/2019,734.076,34.955999999999996,9,77.68,Home and lifestyle
490,686-41-0932,3.47,4.7619047619999995,69.4,Ewallet,19:48,3/13/2019,72.87,3.47,2,34.7,Fashion accessories
491,510-09-5628,9.83,4.7619047619999995,196.6,Credit card,18:20,3/15/2019,206.43,9.83,10,19.66,Fashion accessories
492,608-04-3797,10.128,4.7619047619999995,202.56,Ewallet,20:24,3/5/2019,212.688,10.128,8,25.32,Health and beauty
493,148-82-2527,6.06,4.7619047619999995,121.2,Credit card,13:44,3/5/2019,127.26,6.06,10,12.12,Home and lifestyle
494,437-53-3084,9.988999999999999,4.7619047619999995,199.78,Ewallet,11:48,2/26/2019,209.769,9.988999999999999,2,99.89,Fashion accessories
495,632-32-4574,30.368000000000002,4.7619047619999995,607.36,Cash,14:14,3/20/2019,637.7280000000001,30.368000000000002,8,75.92,Sports and travel
496,556-97-7101,6.322,4.7619047619999995,126.44,Cash,15:51,1/1/2019,132.762,6.322,2,63.22,Electronic accessories
497,862-59-8517,27.072,4.7619047619999995,541.44,Cash,11:17,1/27/2019,568.512,27.072,6,90.24,Food and beverages
498,401-18-8016,4.9065,4.7619047619999995,98.13,Cash,17:36,1/21/2019,103.0365,4.9065,1,98.13,Sports and travel
499,420-18-8989,20.608,4.7619047619999995,412.16,Cash,15:47,2/2/2019,432.76800000000003,20.608,8,51.52,Sports and travel
500,277-63-2961,3.6985,4.7619047619999995,73.97,Credit card,15:53,2/3/2019,77.6685,3.6985,1,73.97,Sports and travel
501,573-98-8548,1.595,4.7619047619999995,31.9,Ewallet,12:40,1/5/2019,33.495,1.595,1,31.9,Fashion accessories
502,620-02-2046,6.94,4.7619047619999995,138.8,Ewallet,19:48,1/27/2019,145.74,6.94,2,69.4,Home and lifestyle
503,282-35-2475,9.331,4.7619047619999995,186.62,Cash,17:53,3/25/2019,195.951,9.331,2,93.31,Sports and travel
504,511-54-3087,4.4225,4.7619047619999995,88.45,Credit card,16:36,2/25/2019,92.8725,4.4225,1,88.45,Sports and travel
505,726-29-6793,9.672,4.7619047619999995,193.44,Ewallet,20:54,1/28/2019,203.112,9.672,8,24.18,Electronic accessories
506,387-49-4215,7.275,4.7619047619999995,145.5,Cash,12:50,1/8/2019,152.775,7.275,3,48.5,Sports and travel
507,862-17-9201,25.215,4.7619047619999995,504.3,Credit card,10:48,1/29/2019,529.515,25.215,6,84.05,Food and beverages
508,291-21-5991,15.3225,4.7619047619999995,306.45,Cash,14:28,3/29/2019,321.7725,15.3225,5,61.29,Health and beauty
509,602-80-9671,4.785,4.7619047619999995,95.7,Credit card,17:15,2/9/2019,100.485,4.785,6,15.95,Home and lifestyle
510,347-72-6115,31.759,4.7619047619999995,635.18,Credit card,18:03,1/16/2019,666.939,31.759,7,90.74,Sports and travel
511,209-61-0206,10.7275,4.7619047619999995,214.55,Ewallet,17:29,1/5/2019,225.2775,10.7275,5,42.91,Home and lifestyle
512,595-27-4851,18.998,4.7619047619999995,379.96,Ewallet,18:05,1/27/2019,398.958,18.998,7,54.28,Fashion accessories
513,189-52-0236,34.8425,4.7619047619999995,696.85,Cash,12:07,3/14/2019,731.6925,34.8425,7,99.55,Electronic accessories
514,503-07-0930,20.4365,4.7619047619999995,408.73,Credit card,19:49,2/23/2019,429.1665,20.4365,7,58.39,Sports and travel
515,413-20-6708,2.5735,4.7619047619999995,51.47,Ewallet,15:52,3/18/2019,54.0435,2.5735,1,51.47,Fashion accessories
516,425-85-2085,13.715,4.7619047619999995,274.3,Ewallet,16:48,3/29/2019,288.015,13.715,5,54.86,Health and beauty
517,521-18-7827,9.8475,4.7619047619999995,196.95,Credit card,20:46,1/22/2019,206.7975,9.8475,5,39.39,Home and lifestyle
518,220-28-1851,3.4730000000000003,4.7619047619999995,69.46,Ewallet,18:14,3/1/2019,72.933,3.4730000000000003,2,34.73,Home and lifestyle
519,600-38-9738,17.98,4.7619047619999995,359.6,Credit card,15:05,1/17/2019,377.58,17.98,5,71.92,Sports and travel
520,734-91-1155,6.8565,4.7619047619999995,137.13,Credit card,10:34,3/26/2019,143.9865,6.8565,3,45.71,Electronic accessories
521,451-28-5717,24.951,4.7619047619999995,499.02,Cash,11:23,3/20/2019,523.971,24.951,6,83.17,Home and lifestyle
522,609-81-8548,11.232000000000001,4.7619047619999995,224.64,Credit card,13:55,2/6/2019,235.872,11.232000000000001,6,37.44,Home and lifestyle
523,133-14-7229,6.287000000000001,4.7619047619999995,125.74,Cash,11:43,1/1/2019,132.02700000000002,6.287000000000001,2,62.87,Health and beauty
524,534-01-4457,24.513,4.7619047619999995,490.26,Credit card,14:36,1/27/2019,514.773,24.513,6,81.71,Food and beverages
525,719-89-8991,22.8525,4.7619047619999995,457.05,Ewallet,16:03,2/25/2019,479.9025,22.8525,5,91.41,Sports and travel
526,286-62-6248,7.8420000000000005,4.7619047619999995,156.84,Credit card,20:03,1/16/2019,164.68200000000002,7.8420000000000005,4,39.21,Fashion accessories
527,339-38-9982,5.986000000000001,4.7619047619999995,119.72,Ewallet,14:55,1/13/2019,125.706,5.986000000000001,2,59.86,Fashion accessories
528,827-44-5872,27.18,4.7619047619999995,543.6,Credit card,11:28,2/7/2019,570.78,27.18,10,54.36,Food and beverages
529,827-77-7633,44.1405,4.7619047619999995,882.81,Cash,19:41,2/17/2019,926.9505,44.1405,9,98.09,Sports and travel
530,287-83-1405,7.629,4.7619047619999995,152.58,Ewallet,19:01,2/12/2019,160.209,7.629,6,25.43,Health and beauty
531,435-13-4908,34.672,4.7619047619999995,693.44,Credit card,18:04,1/24/2019,728.112,34.672,8,86.68,Fashion accessories
532,857-67-9057,11.475,4.7619047619999995,229.5,Ewallet,19:20,2/6/2019,240.975,11.475,10,22.95,Electronic accessories
533,236-27-1144,7.3395,4.7619047619999995,146.79,Ewallet,10:31,3/26/2019,154.1295,7.3395,9,16.31,Food and beverages
534,892-05-6689,7.08,4.7619047619999995,141.6,Ewallet,13:28,3/11/2019,148.68,7.08,5,28.32,Home and lifestyle
535,583-41-4548,5.8345,4.7619047619999995,116.69,Ewallet,11:36,2/7/2019,122.5245,5.8345,7,16.67,Home and lifestyle
536,339-12-4827,3.698,4.7619047619999995,73.96,Credit card,11:32,1/5/2019,77.658,3.698,1,73.96,Fashion accessories
537,643-38-7867,4.897,4.7619047619999995,97.94,Ewallet,11:44,3/7/2019,102.837,4.897,1,97.94,Home and lifestyle
538,308-81-0538,14.61,4.7619047619999995,292.2,Credit card,17:16,2/25/2019,306.81,14.61,4,73.05,Fashion accessories
539,358-88-9262,26.244,4.7619047619999995,524.88,Ewallet,18:43,2/1/2019,551.124,26.244,6,87.48,Food and beverages
540,460-35-4390,4.602,4.7619047619999995,92.04,Ewallet,11:00,1/22/2019,96.64200000000001,4.602,3,30.68,Home and lifestyle
541,343-87-0864,3.7939999999999996,4.7619047619999995,75.88,Credit card,10:30,1/3/2019,79.67399999999999,3.7939999999999996,1,75.88,Health and beauty
542,173-50-1108,4.0360000000000005,4.7619047619999995,80.72,Credit card,12:14,2/13/2019,84.756,4.0360000000000005,4,20.18,Sports and travel
543,243-47-2663,5.631,4.7619047619999995,112.62,Credit card,16:43,1/28/2019,118.251,5.631,6,18.77,Electronic accessories
544,841-18-8232,3.56,4.7619047619999995,71.2,Credit card,20:40,1/5/2019,74.76,3.56,1,71.2,Food and beverages
545,701-23-5550,7.7620000000000005,4.7619047619999995,155.24,Ewallet,13:40,3/19/2019,163.002,7.7620000000000005,4,38.81,Home and lifestyle
546,647-50-1224,14.71,4.7619047619999995,294.2,Ewallet,16:23,1/12/2019,308.91,14.71,10,29.42,Fashion accessories
547,541-48-8554,27.4275,4.7619047619999995,548.55,Credit card,12:08,1/7/2019,575.9775,27.4275,9,60.95,Sports and travel
548,539-21-7227,12.885,4.7619047619999995,257.7,Cash,17:45,1/26/2019,270.585,12.885,5,51.54,Sports and travel
549,213-32-1216,19.817999999999998,4.7619047619999995,396.36,Cash,10:28,1/23/2019,416.17800000000005,19.817999999999998,6,66.06,Electronic accessories
550,747-58-7183,8.5905,4.7619047619999995,171.81,Ewallet,20:31,2/9/2019,180.4005,8.5905,3,57.27,Fashion accessories
551,582-52-8065,24.4395,4.7619047619999995,488.79,Cash,10:49,2/22/2019,513.2295,24.4395,9,54.31,Fashion accessories
552,210-57-1719,26.208000000000002,4.7619047619999995,524.16,Cash,12:34,2/5/2019,550.368,26.208000000000002,9,58.24,Health and beauty
553,399-69-4630,6.662999999999999,4.7619047619999995,133.26,Credit card,10:23,3/7/2019,139.923,6.662999999999999,6,22.21,Electronic accessories
554,134-75-2619,6.7620000000000005,4.7619047619999995,135.24,Cash,18:51,3/25/2019,142.002,6.7620000000000005,7,19.32,Electronic accessories
555,356-44-8813,5.622000000000001,4.7619047619999995,112.44,Credit card,13:45,1/20/2019,118.06200000000001,5.622000000000001,3,37.48,Home and lifestyle
556,198-66-9832,7.204,4.7619047619999995,144.08,Cash,19:38,2/4/2019,151.284,7.204,2,72.04,Fashion accessories
557,283-26-5248,49.26,4.7619047619999995,985.2,Ewallet,20:23,1/30/2019,1034.46,49.26,10,98.52,Food and beverages
558,712-39-0363,12.498,4.7619047619999995,249.96,Ewallet,15:24,1/2/2019,262.45799999999997,12.498,6,41.66,Food and beverages
559,218-59-9410,10.863,4.7619047619999995,217.26,Ewallet,16:54,3/29/2019,228.123,10.863,3,72.42,Home and lifestyle
560,174-75-0888,9.711,4.7619047619999995,194.22,Cash,12:32,3/14/2019,203.93099999999998,9.711,9,21.58,Electronic accessories
561,866-99-7614,44.6,4.7619047619999995,892.0,Credit card,15:42,2/11/2019,936.6,44.6,10,89.2,Food and beverages
562,134-54-4720,16.968,4.7619047619999995,339.36,Ewallet,13:58,1/30/2019,356.32800000000003,16.968,8,42.42,Electronic accessories
563,760-90-2357,22.353,4.7619047619999995,447.06,Ewallet,15:08,3/20/2019,469.413,22.353,6,74.51,Electronic accessories
564,514-37-2845,9.925,4.7619047619999995,198.5,Cash,13:02,3/20/2019,208.425,9.925,2,99.25,Fashion accessories
565,698-98-5964,40.605,4.7619047619999995,812.1,Credit card,13:01,1/17/2019,852.705,40.605,10,81.21,Food and beverages
566,718-57-9773,24.665,4.7619047619999995,493.3,Credit card,16:40,2/3/2019,517.965,24.665,10,49.33,Sports and travel
567,651-88-7328,29.583000000000002,4.7619047619999995,591.66,Cash,13:55,1/1/2019,621.243,29.583000000000002,9,65.74,Fashion accessories
568,241-11-2261,27.951,4.7619047619999995,559.02,Credit card,10:33,1/10/2019,586.971,27.951,7,79.86,Fashion accessories
569,408-26-9866,25.893,4.7619047619999995,517.86,Ewallet,16:42,3/2/2019,543.753,25.893,7,73.98,Sports and travel
570,834-83-1826,20.51,4.7619047619999995,410.2,Credit card,17:16,2/25/2019,430.71,20.51,5,82.04,Home and lifestyle
571,343-61-3544,13.335,4.7619047619999995,266.7,Cash,11:48,1/29/2019,280.035,13.335,10,26.67,Sports and travel
572,239-48-4278,3.5455,4.7619047619999995,70.91,Ewallet,19:35,3/10/2019,74.4555,3.5455,7,10.13,Food and beverages
573,355-34-6244,7.239,4.7619047619999995,144.78,Credit card,19:55,1/13/2019,152.019,7.239,2,72.39,Food and beverages
574,550-84-8664,21.4775,4.7619047619999995,429.55,Credit card,14:33,3/22/2019,451.0275,21.4775,5,85.91,Sports and travel
575,339-96-8318,28.4585,4.7619047619999995,569.17,Ewallet,19:49,3/1/2019,597.6285,28.4585,7,81.31,Fashion accessories
576,458-61-0011,12.06,4.7619047619999995,241.2,Cash,18:43,2/20/2019,253.26,12.06,4,60.3,Food and beverages
577,592-34-6155,6.354,4.7619047619999995,127.08,Ewallet,14:43,1/14/2019,133.434,6.354,4,31.77,Food and beverages
578,797-88-0493,12.854000000000001,4.7619047619999995,257.08,Cash,13:54,3/26/2019,269.934,12.854000000000001,4,64.27,Health and beauty
579,207-73-1363,6.9510000000000005,4.7619047619999995,139.02,Ewallet,12:15,3/1/2019,145.971,6.9510000000000005,2,69.51,Health and beauty
580,390-31-6381,4.083,4.7619047619999995,81.66,Cash,12:37,1/7/2019,85.743,4.083,3,27.22,Food and beverages
581,443-82-0585,15.536,4.7619047619999995,310.72,Cash,19:54,2/1/2019,326.256,15.536,4,77.68,Health and beauty
582,339-18-7061,9.298,4.7619047619999995,185.96,Credit card,15:06,2/13/2019,195.25799999999998,9.298,2,92.98,Fashion accessories
583,359-90-3665,3.616,4.7619047619999995,72.32,Credit card,18:03,1/14/2019,75.936,3.616,4,18.08,Fashion accessories
584,375-72-3056,9.459,4.7619047619999995,189.18,Ewallet,15:58,1/19/2019,198.639,9.459,3,63.06,Sports and travel
585,127-47-6963,10.342,4.7619047619999995,206.84,Credit card,13:53,3/9/2019,217.18200000000002,10.342,4,51.71,Health and beauty
586,278-86-2735,7.851,4.7619047619999995,157.02,Cash,14:03,3/27/2019,164.87099999999998,7.851,3,52.34,Food and beverages
587,695-28-6250,10.765,4.7619047619999995,215.3,Ewallet,16:38,2/4/2019,226.065,10.765,5,43.06,Sports and travel
588,379-17-6588,29.805,4.7619047619999995,596.1,Cash,11:07,3/14/2019,625.905,29.805,10,59.61,Fashion accessories
589,227-50-3718,3.655,4.7619047619999995,73.1,Cash,12:23,3/4/2019,76.755,3.655,5,14.62,Health and beauty
590,302-15-2162,13.959000000000001,4.7619047619999995,279.18,Credit card,10:54,3/3/2019,293.139,13.959000000000001,6,46.53,Health and beauty
591,788-07-8452,8.484,4.7619047619999995,169.68,Ewallet,17:38,1/27/2019,178.16400000000002,8.484,7,24.24,Home and lifestyle
592,560-49-6611,2.279,4.7619047619999995,45.58,Cash,14:13,2/7/2019,47.858999999999995,2.279,1,45.58,Sports and travel
593,880-35-0356,11.28,4.7619047619999995,225.6,Ewallet,11:51,2/5/2019,236.88,11.28,3,75.2,Sports and travel
594,585-11-6748,14.52,4.7619047619999995,290.4,Cash,13:05,3/15/2019,304.92,14.52,3,96.8,Sports and travel
595,470-31-3286,2.2230000000000003,4.7619047619999995,44.46,Credit card,11:30,3/1/2019,46.683,2.2230000000000003,3,14.82,Health and beauty
596,152-68-2907,7.83,4.7619047619999995,156.6,Credit card,13:30,2/15/2019,164.43,7.83,3,52.2,Food and beverages
597,123-35-4896,20.997,4.7619047619999995,419.94,Ewallet,19:11,2/17/2019,440.93699999999995,20.997,9,46.66,Sports and travel
598,258-69-7810,9.2125,4.7619047619999995,184.25,Cash,18:53,1/26/2019,193.4625,9.2125,5,36.85,Fashion accessories
599,334-64-2006,7.032,4.7619047619999995,140.64,Ewallet,14:22,3/24/2019,147.672,7.032,2,70.32,Home and lifestyle
600,219-61-4139,4.154,4.7619047619999995,83.08,Ewallet,17:16,1/23/2019,87.234,4.154,1,83.08,Electronic accessories
601,881-41-7302,3.2495,4.7619047619999995,64.99,Credit card,10:06,1/26/2019,68.2395,3.2495,1,64.99,Fashion accessories
602,373-09-4567,38.78,4.7619047619999995,775.6,Ewallet,20:35,3/14/2019,814.38,38.78,10,77.56,Food and beverages
603,642-30-6693,16.352999999999998,4.7619047619999995,327.06,Ewallet,13:54,3/17/2019,343.413,16.352999999999998,6,54.51,Sports and travel
604,484-22-8230,18.1615,4.7619047619999995,363.23,Cash,20:08,1/8/2019,381.3915,18.1615,7,51.89,Fashion accessories
605,830-58-2383,6.35,4.7619047619999995,127.0,Cash,15:26,2/8/2019,133.35,6.35,4,31.75,Home and lifestyle
606,559-98-9873,18.7775,4.7619047619999995,375.55,Ewallet,12:56,2/10/2019,394.3275,18.7775,7,53.65,Fashion accessories
607,544-32-5024,9.958,4.7619047619999995,199.16,Credit card,19:16,3/28/2019,209.118,9.958,4,49.79,Food and beverages
608,318-12-0304,1.5305,4.7619047619999995,30.61,Ewallet,12:20,1/23/2019,32.1405,1.5305,1,30.61,Fashion accessories
609,349-97-8902,5.789,4.7619047619999995,115.78,Ewallet,10:37,1/17/2019,121.569,5.789,2,57.89,Food and beverages
610,421-95-9805,1.4480000000000002,4.7619047619999995,28.96,Credit card,10:18,2/7/2019,30.408,1.4480000000000002,1,28.96,Electronic accessories
611,277-35-5865,44.5365,4.7619047619999995,890.73,Cash,11:23,3/9/2019,935.2665,44.5365,9,98.97,Food and beverages
612,789-23-8625,13.982999999999999,4.7619047619999995,279.66,Cash,11:45,1/24/2019,293.643,13.982999999999999,3,93.22,Fashion accessories
613,284-54-4231,4.0465,4.7619047619999995,80.93,Credit card,16:08,1/19/2019,84.9765,4.0465,1,80.93,Sports and travel
614,443-59-0061,33.725,4.7619047619999995,674.5,Ewallet,11:25,2/3/2019,708.225,33.725,10,67.45,Food and beverages
615,509-29-3912,17.424,4.7619047619999995,348.48,Ewallet,12:24,3/20/2019,365.904,17.424,9,38.72,Sports and travel
616,327-40-9673,21.78,4.7619047619999995,435.6,Cash,19:51,1/13/2019,457.38,21.78,6,72.6,Sports and travel
617,840-19-2096,21.9775,4.7619047619999995,439.55,Ewallet,18:10,3/14/2019,461.5275,21.9775,5,87.91,Electronic accessories
618,828-46-6863,29.559,4.7619047619999995,591.18,Credit card,11:22,1/23/2019,620.739,29.559,6,98.53,Food and beverages
619,641-96-3695,13.038,4.7619047619999995,260.76,Ewallet,17:55,2/7/2019,273.798,13.038,6,43.46,Fashion accessories
620,420-97-3340,10.752,4.7619047619999995,215.04,Credit card,15:30,3/28/2019,225.792,10.752,3,71.68,Food and beverages
621,436-54-4512,4.5805,4.7619047619999995,91.61,Cash,19:44,3/20/2019,96.1905,4.5805,1,91.61,Food and beverages
622,670-79-6321,33.1065,4.7619047619999995,662.13,Credit card,15:27,1/17/2019,695.2365,33.1065,7,94.59,Home and lifestyle
623,852-62-7105,41.625,4.7619047619999995,832.5,Credit card,11:25,1/12/2019,874.125,41.625,10,83.25,Fashion accessories
624,598-06-7312,4.5675,4.7619047619999995,91.35,Cash,15:42,2/16/2019,95.9175,4.5675,1,91.35,Fashion accessories
625,135-13-8269,7.888,4.7619047619999995,157.76,Cash,16:04,1/26/2019,165.648,7.888,2,78.88,Food and beverages
626,816-57-2053,6.087000000000001,4.7619047619999995,121.74,Ewallet,12:37,3/9/2019,127.82700000000001,6.087000000000001,2,60.87,Sports and travel
627,628-90-8624,41.29,4.7619047619999995,825.8,Cash,14:41,3/14/2019,867.09,41.29,10,82.58,Health and beauty
628,856-66-2701,7.995,4.7619047619999995,159.9,Ewallet,14:19,1/25/2019,167.895,7.995,3,53.3,Home and lifestyle
629,308-39-1707,0.6045,4.7619047619999995,12.09,Credit card,18:19,1/26/2019,12.6945,0.6045,1,12.09,Fashion accessories
630,149-61-1929,32.095,4.7619047619999995,641.9,Credit card,14:08,1/19/2019,673.995,32.095,10,64.19,Sports and travel
